Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Academic Program Short Name
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,11335,12555,Mathematics and Computing (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,17969,21412,Mathematics and Computing (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,15219,33237,Mathematics and Computing (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,34670,46739,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),44940,60079,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6572,7409,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16455,19111,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7363,10933,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4962,5524,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,55683,69698,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),78487,92645,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,11883,14216,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,15939,20754,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9009,33230,Mechanical Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,25460,57275,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),44975,44975,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,9457,9972,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,19916,20575,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,11151,11654,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,6252,6252,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,76875,121027,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),106297,139698,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,21828,25252,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,31467,34173,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,15984,15984,Physics (M.S.)
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,41216,59936,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),65145,68143,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9400,9602,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19218,21275,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11938,12601,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6040,6090,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,78857,121470,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),109918,116244,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,20649,21005,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22736,24580,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,40872,40872,Production and Industrial Engineering 
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,26814,43651,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),48719,48719,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,6529,7324,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,12629,19171,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,9330,10562,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,5689,5689,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,79718,98345,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),87103,96851,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,14176,14867,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,20039,24117,Quantitative Economics & Data Science (M.S)
"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,26821,28455,Quantitative Economics & Data Science (M.S)
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44361,78706,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3854,3854,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11241,12067,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24522,29035,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10132,13514,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5566,7387,Computer Science and Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50764,85712,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3417,3966,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13760,14531,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27302,32220,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11122,14202,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3963,6092,Electrical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50282,92685,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2501,2501,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13239,14158,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29534,33186,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10075,14924,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5585,7697,Electronics and Communication Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,63748,106206,Mechanical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,15255,16057,Mechanical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,34488,38635,Mechanical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12339,16045,Mechanical Engineering 
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5160,7825,Mechanical Engineering 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,95835,120668,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),96679,113612,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,17606,17688,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,39635,40734,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),41707,41805,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14100,16905,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),15256,15256,Carpet and Textile Technology 
"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,7940,8112,Carpet and Textile Technology 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,59349,83677,Civil Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12449,13021,Civil Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26279,29851,Civil Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12316,14414,Civil Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3899,5394,Civil Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,38910,47706,Computer Engineering 
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2296,2296,Computer Engineering 
