Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Academic Program Short Name
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,85,85,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4852,6770,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8797,8990,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,208,208,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2358,3582,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3856,5477,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,119,119,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1647,1828,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2205,2205,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,16282,23187,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),24641,29210,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,688,688,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,3268,3889,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only (including Supernumerary),4410,4410,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,6402,8233,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),9581,11751,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,313,313,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,4137,4692,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),6159,6281,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC (PwD),Gender-Neutral,169,169,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,2125,2464,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only (including Supernumerary),3584,3584,Computer Science and Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,13140,19533,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16227,24345,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,363,363,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2829,3163,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),4359,4359,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5826,6930,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7540,9074,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,267,267,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2879,3729,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3976,3976,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1449,2063,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2291,2291,Computer Science and Engineering with Major in Artificial Intelligence
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44178,50908,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2217,2217,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7656,7895,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16561,18076,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6738,8313,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3456,3562,Design Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,16217,25834,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),25556,36083,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,809,874,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),765,765,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,3543,3993,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),5294,5906,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,242,242,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7044,9112,Electronics and Communication Engineering
"Indian Institute of Information Technology, Design &Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),11218,14412,Electronics and Communication Engineering
